source,region,variable,target_period,forecast_date,output_type,output_id,value_native,unit_native,value_qq,declared_target,retrieved_at,source_file
spf_ecb,EA,rgdp_growth,2005Q3,2005-01-15,point,,1.8669,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q1.csv
spf_ecb,EA,rgdp_growth,2005Q4,2004-04-15,point,,2.2308,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q2.csv
spf_ecb,EA,rgdp_growth,2005Q4,2005-04-15,point,,1.8699,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q2.csv
spf_ecb,EA,rgdp_growth,2006,2001-07-15,point,,2.6081,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2001Q3.csv
spf_ecb,EA,rgdp_growth,2006,2001-10-15,point,,2.5421,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2001Q4.csv
spf_ecb,EA,rgdp_growth,2006,2002-01-15,point,,2.5337,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2002Q1.csv
spf_ecb,EA,rgdp_growth,2006,2002-04-15,point,,2.5261,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2002Q2.csv
spf_ecb,EA,rgdp_growth,2006,2004-07-15,point,,2.2574,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q3.csv
spf_ecb,EA,rgdp_growth,2006,2004-10-15,point,,2.2176,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q4.csv
spf_ecb,EA,rgdp_growth,2006,2005-01-15,point,,2.1316,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q1.csv
spf_ecb,EA,rgdp_growth,2006,2005-04-15,point,,1.9979,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q2.csv
spf_ecb,EA,rgdp_growth,2006,2005-07-15,point,,1.8019,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q3.csv
spf_ecb,EA,rgdp_growth,2006,2005-10-15,point,,1.731,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q4.csv
spf_ecb,EA,rgdp_growth,2006,2006-01-15,point,,1.9598,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q1.csv
spf_ecb,EA,rgdp_growth,2006,2006-04-15,point,,2.0826,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q2.csv
spf_ecb,EA,rgdp_growth,2006,2006-07-15,point,,2.1539,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2006,2006-10-15,point,,2.5673,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2006Q1,2004-07-15,point,,2.2652,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q3.csv
spf_ecb,EA,rgdp_growth,2006Q1,2005-07-15,point,,1.6387,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q3.csv
spf_ecb,EA,rgdp_growth,2006Q2,2004-10-15,point,,2.1782,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q4.csv
spf_ecb,EA,rgdp_growth,2006Q2,2005-10-15,point,,1.6916,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q4.csv
spf_ecb,EA,rgdp_growth,2006Q3,2005-01-15,point,,2.169,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q1.csv
spf_ecb,EA,rgdp_growth,2006Q3,2006-01-15,point,,1.911,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q1.csv
spf_ecb,EA,rgdp_growth,2006Q4,2005-04-15,point,,2.0501,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q2.csv
spf_ecb,EA,rgdp_growth,2006Q4,2006-04-15,point,,2.1856,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q2.csv
spf_ecb,EA,rgdp_growth,2007,2002-07-15,point,,2.5098,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2002Q3.csv
spf_ecb,EA,rgdp_growth,2007,2002-10-15,point,,2.4298,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2002Q4.csv
spf_ecb,EA,rgdp_growth,2007,2003-01-15,point,,2.4402,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2003Q1.csv
spf_ecb,EA,rgdp_growth,2007,2003-04-15,point,,2.3939,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2003Q2.csv
spf_ecb,EA,rgdp_growth,2007,2005-07-15,point,,2.0128,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q3.csv
spf_ecb,EA,rgdp_growth,2007,2005-10-15,point,,2.0357,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q4.csv
spf_ecb,EA,rgdp_growth,2007,2006-01-15,point,,1.9071,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q1.csv
spf_ecb,EA,rgdp_growth,2007,2006-04-15,point,,1.9127,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q2.csv
spf_ecb,EA,rgdp_growth,2007,2006-07-15,point,,1.8462,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2007,2006-10-15,point,,2.0324,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2007,2007-01-15,point,,2.1464,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q1.csv
spf_ecb,EA,rgdp_growth,2007,2007-04-15,point,,2.4662,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q2.csv
spf_ecb,EA,rgdp_growth,2007,2007-07-15,point,,2.7201,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2007,2007-10-15,point,,2.5657,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2007Q1,2005-07-15,point,,1.9981,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q3.csv
spf_ecb,EA,rgdp_growth,2007Q1,2006-07-15,point,,1.9976,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2007Q2,2005-10-15,point,,2.0095,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q4.csv
spf_ecb,EA,rgdp_growth,2007Q2,2006-10-15,point,,2.0202,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2007Q3,2006-01-15,point,,1.8766,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q1.csv
spf_ecb,EA,rgdp_growth,2007Q3,2007-01-15,point,,2.0615,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q1.csv
spf_ecb,EA,rgdp_growth,2007Q4,2006-04-15,point,,1.8044,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q2.csv
spf_ecb,EA,rgdp_growth,2007Q4,2007-04-15,point,,2.1755,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q2.csv
spf_ecb,EA,rgdp_growth,2008,2003-07-15,point,,2.3956,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2003Q3.csv
spf_ecb,EA,rgdp_growth,2008,2003-10-15,point,,2.4,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2003Q4.csv
spf_ecb,EA,rgdp_growth,2008,2004-01-15,point,,2.3171,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q1.csv
spf_ecb,EA,rgdp_growth,2008,2004-04-15,point,,2.343,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q2.csv
spf_ecb,EA,rgdp_growth,2008,2006-07-15,point,,1.9857,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2008,2006-10-15,point,,2.0222,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2008,2007-01-15,point,,2.1163,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q1.csv
spf_ecb,EA,rgdp_growth,2008,2007-04-15,point,,2.2527,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q2.csv
spf_ecb,EA,rgdp_growth,2008,2007-07-15,point,,2.3491,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2008,2007-10-15,point,,2.0815,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2008,2008-01-15,point,,1.8388,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q1.csv
spf_ecb,EA,rgdp_growth,2008,2008-04-15,point,,1.5904,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q2.csv
spf_ecb,EA,rgdp_growth,2008,2008-07-15,point,,1.6296,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q3.csv
spf_ecb,EA,rgdp_growth,2008,2008-10-15,point,,1.198,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q4.csv
spf_ecb,EA,rgdp_growth,2008Q1,2006-07-15,point,,1.9101,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2008Q1,2007-07-15,point,,2.375,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2008Q2,2006-10-15,point,,1.9665,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2008Q2,2007-10-15,point,,2.1112,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2008Q3,2007-01-15,point,,2.1361,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q1.csv
spf_ecb,EA,rgdp_growth,2008Q3,2008-01-15,point,,1.7204,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q1.csv
spf_ecb,EA,rgdp_growth,2008Q4,2007-04-15,point,,2.2584,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q2.csv
spf_ecb,EA,rgdp_growth,2008Q4,2008-04-15,point,,1.361,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q2.csv
spf_ecb,EA,rgdp_growth,2009,2004-07-15,point,,2.2948,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q3.csv
spf_ecb,EA,rgdp_growth,2009,2004-10-15,point,,2.2447,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2004Q4.csv
spf_ecb,EA,rgdp_growth,2009,2005-01-15,point,,2.2591,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q1.csv
spf_ecb,EA,rgdp_growth,2009,2005-04-15,point,,2.2023,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q2.csv
spf_ecb,EA,rgdp_growth,2009,2007-07-15,point,,2.1762,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2009,2007-10-15,point,,2.1736,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2009,2008-01-15,point,,2.0372,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q1.csv
spf_ecb,EA,rgdp_growth,2009,2008-04-15,point,,1.646,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q2.csv
spf_ecb,EA,rgdp_growth,2009,2008-07-15,point,,1.2699,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q3.csv
spf_ecb,EA,rgdp_growth,2009,2008-10-15,point,,0.3157,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q4.csv
spf_ecb,EA,rgdp_growth,2009,2009-01-15,point,,-1.7124,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q1.csv
spf_ecb,EA,rgdp_growth,2009,2009-04-15,point,,-3.3931,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q2.csv
spf_ecb,EA,rgdp_growth,2009,2009-07-15,point,,-4.4847,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q3.csv
spf_ecb,EA,rgdp_growth,2009,2009-10-15,point,,-3.9369,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q4.csv
spf_ecb,EA,rgdp_growth,2009Q1,2007-07-15,point,,2.2053,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2009Q1,2008-07-15,point,,0.8797,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q3.csv
spf_ecb,EA,rgdp_growth,2009Q2,2007-10-15,point,,2.1722,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2009Q2,2008-10-15,point,,0.1155,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q4.csv
spf_ecb,EA,rgdp_growth,2009Q3,2008-01-15,point,,2.0896,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q1.csv
spf_ecb,EA,rgdp_growth,2009Q3,2009-01-15,point,,-1.7755,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q1.csv
spf_ecb,EA,rgdp_growth,2009Q4,2008-04-15,point,,1.8684,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q2.csv
spf_ecb,EA,rgdp_growth,2009Q4,2009-04-15,point,,-1.9784,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q2.csv
spf_ecb,EA,rgdp_growth,2010,2005-07-15,point,,2.0942,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q3.csv
spf_ecb,EA,rgdp_growth,2010,2005-10-15,point,,2.0988,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2005Q4.csv
spf_ecb,EA,rgdp_growth,2010,2006-01-15,point,,2.0816,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q1.csv
spf_ecb,EA,rgdp_growth,2010,2006-04-15,point,,2.0821,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q2.csv
spf_ecb,EA,rgdp_growth,2010,2008-07-15,point,,1.8385,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q3.csv
spf_ecb,EA,rgdp_growth,2010,2008-10-15,point,,1.3878,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q4.csv
spf_ecb,EA,rgdp_growth,2010,2009-01-15,point,,0.6164,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q1.csv
spf_ecb,EA,rgdp_growth,2010,2009-04-15,point,,0.2363,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q2.csv
spf_ecb,EA,rgdp_growth,2010,2009-07-15,point,,0.305,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q3.csv
spf_ecb,EA,rgdp_growth,2010,2009-10-15,point,,1.0367,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q4.csv
spf_ecb,EA,rgdp_growth,2010,2010-01-15,point,,1.1922,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q1.csv
spf_ecb,EA,rgdp_growth,2010,2010-04-15,point,,1.1068,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q2.csv
spf_ecb,EA,rgdp_growth,2010,2010-07-15,point,,1.1024,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q3.csv
spf_ecb,EA,rgdp_growth,2010,2010-10-15,point,,1.6173,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q4.csv
spf_ecb,EA,rgdp_growth,2010Q1,2008-07-15,point,,1.6817,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q3.csv
spf_ecb,EA,rgdp_growth,2010Q1,2009-07-15,point,,-0.4009,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q3.csv
spf_ecb,EA,rgdp_growth,2010Q2,2008-10-15,point,,1.2468,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q4.csv
spf_ecb,EA,rgdp_growth,2010Q2,2009-10-15,point,,1.1714,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q4.csv
spf_ecb,EA,rgdp_growth,2010Q3,2009-01-15,point,,0.8754,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q1.csv
spf_ecb,EA,rgdp_growth,2010Q3,2010-01-15,point,,1.2347,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q1.csv
spf_ecb,EA,rgdp_growth,2010Q4,2009-04-15,point,,0.9224,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q2.csv
spf_ecb,EA,rgdp_growth,2010Q4,2010-04-15,point,,1.4302,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q2.csv
spf_ecb,EA,rgdp_growth,2011,2006-07-15,point,,2.069,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q3.csv
spf_ecb,EA,rgdp_growth,2011,2006-10-15,point,,2.025,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2006Q4.csv
spf_ecb,EA,rgdp_growth,2011,2007-01-15,point,,2.0533,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q1.csv
spf_ecb,EA,rgdp_growth,2011,2007-04-15,point,,2.1128,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q2.csv
spf_ecb,EA,rgdp_growth,2011,2009-07-15,point,,1.5346,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q3.csv
spf_ecb,EA,rgdp_growth,2011,2009-10-15,point,,1.6439,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q4.csv
spf_ecb,EA,rgdp_growth,2011,2010-01-15,point,,1.5569,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q1.csv
spf_ecb,EA,rgdp_growth,2011,2010-04-15,point,,1.5343,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q2.csv
spf_ecb,EA,rgdp_growth,2011,2010-07-15,point,,1.3527,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q3.csv
spf_ecb,EA,rgdp_growth,2011,2010-10-15,point,,1.4878,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q4.csv
spf_ecb,EA,rgdp_growth,2011,2011-01-15,point,,1.5986,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q1.csv
spf_ecb,EA,rgdp_growth,2011,2011-04-15,point,,1.7006,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q2.csv
spf_ecb,EA,rgdp_growth,2011,2011-07-15,point,,1.9494,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q3.csv
spf_ecb,EA,rgdp_growth,2011,2011-10-15,point,,1.6296,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q4.csv
spf_ecb,EA,rgdp_growth,2011Q1,2009-07-15,point,,1.2623,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q3.csv
spf_ecb,EA,rgdp_growth,2011Q1,2010-07-15,point,,1.3575,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q3.csv
spf_ecb,EA,rgdp_growth,2011Q2,2009-10-15,point,,1.6294,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2009Q4.csv
spf_ecb,EA,rgdp_growth,2011Q2,2010-10-15,point,,1.3478,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q4.csv
spf_ecb,EA,rgdp_growth,2011Q3,2010-01-15,point,,1.6331,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q1.csv
spf_ecb,EA,rgdp_growth,2011Q3,2011-01-15,point,,1.4415,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q1.csv
spf_ecb,EA,rgdp_growth,2011Q4,2010-04-15,point,,1.6443,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q2.csv
spf_ecb,EA,rgdp_growth,2011Q4,2011-04-15,point,,1.6056,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q2.csv
spf_ecb,EA,rgdp_growth,2012,2007-07-15,point,,2.2113,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q3.csv
spf_ecb,EA,rgdp_growth,2012,2007-10-15,point,,2.15,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2007Q4.csv
spf_ecb,EA,rgdp_growth,2012,2008-01-15,point,,2.0829,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q1.csv
spf_ecb,EA,rgdp_growth,2012,2008-04-15,point,,2.1163,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2008Q2.csv
spf_ecb,EA,rgdp_growth,2012,2010-07-15,point,,1.6438,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q3.csv
spf_ecb,EA,rgdp_growth,2012,2010-10-15,point,,1.6668,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q4.csv
spf_ecb,EA,rgdp_growth,2012,2011-01-15,point,,1.7285,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q1.csv
spf_ecb,EA,rgdp_growth,2012,2011-04-15,point,,1.6626,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q2.csv
spf_ecb,EA,rgdp_growth,2012,2011-07-15,point,,1.627,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q3.csv
spf_ecb,EA,rgdp_growth,2012,2011-10-15,point,,0.8189,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q4.csv
spf_ecb,EA,rgdp_growth,2012,2012-01-15,point,,-0.0818,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2012Q1.csv
spf_ecb,EA,rgdp_growth,2012,2012-04-15,point,,-0.2246,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2012Q2.csv
spf_ecb,EA,rgdp_growth,2012,2012-07-15,point,,-0.3417,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2012Q3.csv
spf_ecb,EA,rgdp_growth,2012,2012-10-15,point,,-0.4505,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2012Q4.csv
spf_ecb,EA,rgdp_growth,2012Q1,2010-07-15,point,,1.4454,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q3.csv
spf_ecb,EA,rgdp_growth,2012Q1,2011-07-15,point,,1.4973,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q3.csv
spf_ecb,EA,rgdp_growth,2012Q2,2010-10-15,point,,1.6057,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2010Q4.csv
spf_ecb,EA,rgdp_growth,2012Q2,2011-10-15,point,,0.6821,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q4.csv
spf_ecb,EA,rgdp_growth,2012Q3,2011-01-15,point,,1.7603,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q1.csv
spf_ecb,EA,rgdp_growth,2012Q3,2012-01-15,point,,0.0736,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2012Q1.csv
spf_ecb,EA,rgdp_growth,2012Q4,2011-04-15,point,,1.7629,yoy_pct,,unspecified,2026-07-06T11:16:55+00:00,spf_ecb_individual.zip:2011Q2.csv
